Genome,Completeness,Contamination,medium_quality.pass,near_complete.pass,medium_quality_gunc.pass,near_complete_gunc.pass,QS50,QS50.pass,pass.GUNC,QS50_gunc.pass,classification
SRR6915133_MB2.19,99.92,0.59,True,True,True,True,96.97,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Lepagella;s__Lepagella sp000437495
SRR6915133_MB2.22,90.07,1.32,True,True,True,True,83.47,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_C;s__Roseburia_C amylophila
SRR6915133_MB2.24,89.4,2.18,True,False,True,False,78.5,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595
SRR6915133_MB2.25,95.23,0.81,True,True,True,True,91.18,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Aphodomorpha;s__Aphodomorpha sp900540495
SRR6915133_MB2.30,99.98,0.31,True,True,True,True,98.43,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
SRR6915133_MB2.34_sub,58.65,2.73,True,False,True,False,45.0,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510;s__CAG-510 sp900550475
SRR6915133_MB2.36,99.76,1.64,True,True,True,True,91.56,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis
SRR6915133_MB2.37,95.63,0.15,True,True,True,True,94.88,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium catenulatum
SRR6915133_MB2.39,58.16,0.49,True,False,True,False,55.71,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis
SRR6915133_MB2.40,96.78,2.38,True,True,False,False,84.88,True,False,False,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
SRR6915133_MB2.8_sub,65.08,0.19,True,False,False,False,64.13,True,False,False,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii_A
SRR6915133_human_gut_SB2_0_sub,50.2,0.71,True,False,True,False,46.650000000000006,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR6915133_human_gut_SB2_15,83.46,2.51,True,False,True,False,70.91,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635
SRR6915133_human_gut_SB2_26,78.91,6.7,True,False,True,False,45.41,True,True,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E
SRR6915133_human_gut_SB2_31,97.89,0.01,True,True,True,True,97.84,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UMGS946;s__UMGS946 sp900544965
SRR6915133_human_gut_SB2_34,58.03,0.86,True,False,False,False,53.73,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp000154245
SRR6915133_human_gut_SB2_35_sub,75.24,5.4,True,False,False,False,48.24,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii
SRR6915133_human_gut_SB2_36,85.22,0.92,True,False,True,False,80.62,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900548615
SRR6915133_human_gut_SB2_39,93.34,0.09,True,True,True,True,92.89,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A;s__Phocaeicola_A sp900291465
SRR6915133_human_gut_SB2_43,92.33,0.58,True,True,True,True,89.42999999999999,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis
SRR6915133_human_gut_SB2_48_sub,78.98,0.68,True,False,True,False,75.58,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena
SRR6915133_human_gut_SB2_62,96.31,0.56,True,True,True,True,93.51,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135
SRR6915133_human_gut_SB2_63_sub,54.5,0.47,True,False,True,False,52.15,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
SRR6915133_human_gut_SB2_65,99.8,0.21,True,True,True,True,98.75,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii
SRR6915133_human_gut_SB2_68_sub,99.99,0.01,True,True,True,True,99.94,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066335
SRR6915133_human_gut_SB2_6_sub,82.43,1.39,True,False,True,False,75.48,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes merdipullorum
SRR6915133_human_gut_SB2_7,88.31,0.55,True,False,True,False,85.56,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E intestinalis
SRR6915133_human_gut_SB2_71,94.47,0.0,True,True,True,True,94.47,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245
SRR6915133_human_gut_SB2_73,94.88,1.12,True,True,True,True,89.28,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
SRR6915133_human_gut_SB2_76,97.83,0.38,True,True,True,True,95.93,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015
SRR6915133_human_gut_SB2_82,99.27,0.4,True,True,True,True,97.27,True,True,True,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp014871545
SRR6915134_MB2.1,62.98,1.44,True,False,False,False,55.78,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
SRR6915134_MB2.17_sub,81.47,5.62,True,False,False,False,53.37,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis
SRR6915134_MB2.18,53.96,4.78,True,False,False,False,30.06,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis
SRR6915134_MB2.3,91.5,0.22,True,True,True,True,90.4,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_C
SRR6915134_MB2.31,68.57,0.79,True,False,True,False,64.61999999999999,True,True,True,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus paracasei
SRR6915134_MB2.39_sub,59.97,0.78,True,False,True,False,56.07,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter intestini
SRR6915134_MB2.43,51.89,2.75,True,False,True,False,38.14,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135
SRR6915134_MB2.50_sub,86.67,0.75,True,False,False,False,82.92,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A
SRR6915134_MB2.6_sub,67.37,1.81,True,False,False,False,58.32000000000001,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__CAG-452 sp000434035
SRR6915134_human_gut_SB2_10,99.55,0.74,True,True,True,True,95.85,True,True,True,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister succinatiphilus
SRR6915134_human_gut_SB2_102,93.46,0.22,True,True,True,True,92.36,True,True,True,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__
SRR6915134_human_gut_SB2_107,99.13,0.56,True,True,True,True,96.33,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B
SRR6915134_human_gut_SB2_15_sub,68.63,2.04,True,False,True,False,58.42999999999999,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539945
SRR6915134_human_gut_SB2_16,99.82,0.44,True,True,True,True,97.62,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis
SRR6915134_human_gut_SB2_19_sub,62.33,2.74,True,False,False,False,48.63,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis
SRR6915134_human_gut_SB2_24,98.33,0.25,True,True,True,True,97.08,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
SRR6915134_human_gut_SB2_25,68.78,2.36,True,False,False,False,56.98,True,False,False,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A
SRR6915134_human_gut_SB2_27_sub,80.68,2.14,True,False,True,False,69.98,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum
SRR6915134_human_gut_SB2_34,86.66,0.58,True,False,True,False,83.75999999999999,True,True,True,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900556915
SRR6915134_human_gut_SB2_45_sub,51.16,2.92,True,False,True,False,36.56,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
SRR6915134_human_gut_SB2_49,99.15,1.04,True,True,True,True,93.95,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp000154245
SRR6915134_human_gut_SB2_50,95.21,0.02,True,True,True,True,95.11,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira pectinoschiza_A
SRR6915134_human_gut_SB2_56,60.04,0.31,True,False,True,False,58.49,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis
SRR6915134_human_gut_SB2_6,85.74,2.0,True,False,True,False,75.74,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
SRR6915134_human_gut_SB2_7_sub,72.64,2.97,True,False,True,False,57.79,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii
SRR6915134_human_gut_SB2_8,94.17,0.07,True,True,False,False,93.82,True,False,False,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus salivarius
SRR6915134_human_gut_SB2_86,84.1,0.82,True,False,True,False,80.0,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola massiliensis
SRR6915135_MB2.11,94.89,0.01,True,True,True,True,94.84,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245
SRR6915135_MB2.13_sub,82.54,0.75,True,False,True,False,78.79,True,True,True,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum
SRR6915135_MB2.16_sub,81.79,0.96,True,False,True,False,76.99000000000001,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA1685;s__UBA1685 sp002320595
SRR6915135_MB2.17,96.55,6.58,True,False,False,False,63.65,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp001916035
SRR6915135_MB2.2,99.96,0.28,True,True,False,False,98.56,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum
SRR6915135_MB2.22,99.47,0.36,True,True,True,True,97.67,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis
SRR6915135_MB2.25,96.85,0.65,True,True,True,True,93.6,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp000431775
SRR6915135_MB2.27,93.44,0.17,True,True,True,True,92.59,True,True,True,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii
SRR6915135_MB2.44,99.97,0.96,True,True,True,True,95.17,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B
SRR6915135_MB2.49,98.5,0.15,True,True,True,True,97.75,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335
SRR6915135_MB2.5,87.56,1.48,True,False,True,False,80.16,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus ammoniilyticus
SRR6915135_MB2.7,83.94,0.59,True,False,True,False,80.99,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii
SRR6915135_MB2.8,75.4,1.36,True,False,True,False,68.60000000000001,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella rara
SRR6915135_human_gut_SB2_10,97.32,0.63,True,True,True,True,94.17,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135
SRR6915135_human_gut_SB2_37,94.6,1.18,True,True,False,False,88.69999999999999,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii
SRR6915135_human_gut_SB2_40,95.46,1.01,True,True,True,True,90.41,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis
SRR6915135_human_gut_SB2_48,84.8,2.76,True,False,True,False,71.0,True,True,True,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp902467875
SRR6915135_human_gut_SB2_49_sub,85.95,1.89,True,False,True,False,76.5,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis
SRR6915135_human_gut_SB2_51,57.97,0.04,True,False,True,False,57.77,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385
SRR6915135_human_gut_SB2_52,98.83,0.14,True,True,True,True,98.13,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
SRR6915135_human_gut_SB2_53_sub,97.62,0.72,True,True,True,True,94.02,True,True,True,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900556915
SRR6915135_human_gut_SB2_57,88.94,0.08,True,False,True,False,88.53999999999999,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
SRR6915135_human_gut_SB2_6,81.31,1.41,True,False,True,False,74.26,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
SRR6915135_human_gut_SB2_69,99.97,1.43,True,True,True,True,92.82,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti
SRR6915135_human_gut_SB2_7_sub,70.41,9.79,True,False,False,False,21.46,True,False,False,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__
SRR6915135_human_gut_SB2_84,53.52,0.06,True,False,True,False,53.220000000000006,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp000435755
SRR6915135_human_gut_SB2_89,100.0,0.41,True,True,True,True,97.95,True,True,True,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium
SRR6915136_MB2.18_sub,83.99,5.13,True,False,True,False,58.34,True,True,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae
SRR6915136_MB2.19,95.82,1.16,True,True,True,True,90.02,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375
SRR6915136_MB2.22_sub,92.36,1.0,True,True,True,True,87.36,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis
SRR6915136_MB2.23_sub,90.76,1.07,True,True,False,False,85.41000000000001,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis
SRR6915136_MB2.25_sub,75.56,0.9,True,False,False,False,71.06,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__Hominilimicola;s__Hominilimicola fabiformis
SRR6915136_MB2.37,92.61,0.65,True,True,True,True,89.36,True,True,True,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B
SRR6915136_MB2.39_sub,87.43,1.37,True,False,False,False,80.58000000000001,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia rectibacter
SRR6915136_MB2.40,91.75,0.51,True,True,True,True,89.2,True,True,True,d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella porci
SRR6915136_MB2.41,57.93,2.29,True,False,True,False,46.48,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435555
SRR6915136_MB2.42,80.67,0.83,True,False,True,False,76.52,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus sp900540005
SRR6915136_MB2.48,100.0,0.03,True,True,True,True,99.85,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp900539195
SRR6915136_MB2.49,88.39,3.98,True,False,True,False,68.49000000000001,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_J
SRR6915136_MB2.54_sub,53.06,2.07,True,False,False,False,42.71,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis
SRR6915136_MB2.55,86.38,3.32,True,False,True,False,69.78,True,True,True,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp001916715
SRR6915136_MB2.7,99.51,1.21,True,True,True,True,93.46,True,True,True,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus vaginalis
SRR6915136_MB2.8,75.21,3.33,True,False,True,False,58.56,True,True,True,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius_D
SRR6915136_human_gut_SB2_10,99.99,0.53,True,True,True,True,97.34,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_I
SRR6915136_human_gut_SB2_108,99.92,7.12,True,False,False,False,64.32,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis
SRR6915136_human_gut_SB2_2,84.67,0.55,True,False,False,False,81.92,True,False,False,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus
SRR6915136_human_gut_SB2_24,83.43,1.32,True,False,True,False,76.83000000000001,True,True,True,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795
